ID,PricePredicted
12457,1949205.7797400004
2850,1424810.781758335
1342,1863707.0781825006
1640,2918226.329650001
821,1140646.353521
2876,2014322.9669046677
12690,1296559.3542456655
12015,1439527.5530619994
7853,2915785.794910001
1000,1268949.1551099992
10884,1757296.5284321427
2912,1469946.6404569992
5422,1137541.7855139996
529,1692547.7023542
971,1126048.0238159993
1895,1648327.2863999987
9673,2716090.1118999994
4035,1464456.5750600004
10810,2072953.5500299996
2081,2910291.6882599997
248,1675278.22138
369,3009768.3347800015
3654,2753289.1089399997
8993,943619.7743409993
2228,1438454.0003439998
2827,1427557.498783
6600,1259485.6095889995
3227,1874588.1344467867
5508,2297274.2196200015
3993,3929063.24429
4561,1719439.0096500001
95,2203327.7664049994
75,1431252.8596355019
10147,1658464.35018
3869,1329880.4473099986
2736,1421373.753715666
10816,1774972.9382230004
12713,1196986.089049001
3015,2717100.942459999
4988,2664267.3655800004
2528,1761817.6666899992
5558,1236277.2041429996
6162,3353081.984479999
455,1634339.4575766656
9508,2451652.1524399994
9605,1685293.1090599997
5505,3343911.480639999
12006,2309880.875680001
6620,1462593.5280800003
11398,4589752.0200200025
2138,2695945.495145001
3917,1563839.0042729997
2045,1381815.4919973342
11628,3135085.743140001
842,2230417.559072501
8485,2440588.164743786
5299,3056628.1967233326
7816,1949779.5077399996
3184,2713044.8088350003
1064,1798879.1230000004
3525,3422954.976210003
1400,2205893.9199130037
3794,2680994.2368424986
3962,1415717.9895459996
1689,1894435.0620200008
221,2896803.460989998
1124,2187231.9478150024
11585,2918052.9681899995
3972,999065.542817667
436,2076452.5777600007
8526,1224416.747751667
87,1453171.4219983337
1910,5657774.349059996
12533,2681530.00194
1781,2293612.5363799985
10396,2189493.244260001
768,2688290.5900275
6775,2674516.1791299987
9387,2967253.7188299997
28,1336504.0969700015
9685,3967180.8862299984
12969,2973461.865850001
1763,2361702.736431998
6431,1335445.1331200001
1510,1225882.5868950016
11960,2621970.454239998
8110,2359495.8459460004
2797,1425262.451821335
1042,1997708.1068949997
1454,2073871.5848434973
7042,2775894.125164998
2935,1047108.1073899997
8822,2664746.4733099975
368,3008651.075267666
2066,1209307.6606640003
1811,1641045.7573299997
12162,1601973.044370002
1324,2845966.2768199984
1700,1547709.313258332
6316,2670795.508849997
1840,1420272.3145956655
9229,2289808.16164
11823,2878374.9074913333
2588,1318902.8801675008
12838,2187131.7893100004
1019,2833249.9819933325
10448,4724928.983630004
12576,2419338.0166815002
11792,1892254.9159099988
7965,2077753.1294999996
4286,2617720.81106
4337,2872064.5850900006
9254,1305521.481035999
3836,2861499.145189999
463,1812584.6659799987
3571,1201755.5662709998
1859,1688262.2041413328
2623,957879.7650760497
12065,2032949.9158800007
5574,2133434.3331800005
1542,2268443.9654935
3322,2847418.848203331
6719,1135258.1927716667
2639,1147824.1000596671
8719,1773497.2289000007
3105,1801044.5825421202
12143,1400788.1150200004
7672,4357744.840950001
11196,1761567.2321799984
3052,2597956.4540900025
12273,1115678.8018033337
1437,2569187.064699997
9104,2396968.8441800014
2456,1344958.4227450013
2334,1194384.8548959987
5644,1731800.12986
12691,1164794.1296241675
11001,1401594.4261
4050,2770667.856120001
4425,2832197.9795900015
2366,1257360.2980959993
2248,2244926.570893404
8211,1272353.0685029991
2454,1323514.34853
1962,1987529.9643899999
7581,2373983.547419999
9705,1333773.129634001
152,5350909.673539999
645,1183036.965481
9897,1483895.8821379996
5555,2767919.200859998
4280,2969260.4497900014
2723,941048.0142204994
555,1458946.9176590007
2078,1642150.5945099979
3976,1316038.9274569983
6322,5145292.790489995
3555,1133069.9428115494
9928,1157301.3642720014
989,1957712.7283599996
3711,1154095.4865510005
1785,1402912.2194879982
8147,782587.6800110004
102,1599915.3604779996
8940,2114490.138364999
3121,1193465.482639999
977,2156168.393182332
753,1133070.0365684996
1027,1626507.1618256688
951,5676810.414580001
8412,2418157.3820390045
10013,2431830.002099996
9456,1342810.1035899995
3330,3305046.4236100004
2195,1546307.0913771659
2436,3211299.091260001
771,1454904.2109059992
2716,1746675.992233499
12127,1188953.5032000002
8876,1207179.8929000003
3199,1539911.2794000003
4983,2763213.922729996
11405,4199264.1349399965
3298,1049716.4314479993
1073,1609023.4072563327
11482,1725183.1799000008
4692,1799516.8268399993
6396,1046355.5620680003
2111,2447299.759979999
181,1303130.2115626668
932,2964611.791799998
11523,3632937.2530799983
1390,1173602.7965490008
1902,1492950.3605616665
6867,3722602.9151
5078,2496043.4592500017
7190,2315021.8042300036
2319,2720320.805239999
11572,1435851.4877939993
4754,3753136.761150003
10198,1583492.3946459992
27,1886365.953732999
815,2022124.4767366676
1521,1744174.208119997
3364,2387544.565880002
1283,1289873.6806791667
5859,2793943.138669997
8332,1969017.1862799984
904,1502131.2310604632
11264,2328981.5242850017
2917,1920028.531764287
1453,1282282.799391001
2471,1918357.749342001
3716,1868158.518391998
7724,2583177.5358699993
941,2074504.302330331
6391,2904803.6388716684
787,1643206.3696199998
3811,2366399.900986664
1795,3173622.328445
9074,2470006.418409998
8729,1929669.3597060014
8514,3909272.3150940025
2634,1163783.7284250008
1478,1379827.6370500005
4011,3022808.9155799984
11715,5939379.568550004
3369,909201.304851833
3041,1397776.6852099998
505,2421601.7729760003
9113,2927102.9269899987
6338,3354384.257689999
2639,1996754.3185499993
12989,1796768.650561334
7779,1721574.665000001
5470,1802277.843350001
6815,960659.2465900007
5408,3217817.0632200004
3675,959833.571717151
2579,1894230.0796199997
845,1408159.4178839999
993,1919942.330227167
58,1910958.5779350004
5536,1459563.5370693353
1138,2442564.9751016693
1395,1716134.3820200006
2561,1723005.0686899985
5119,4119485.1102500027
12566,5035242.988809996
1542,1302544.1279899995
7360,1967369.1163333347
2084,2006522.80523
2010,2476906.083719998
8565,1935610.1224573331
805,2280325.1079349993
1978,1571134.8191800015
11704,3221167.5198100014
12955,1174616.132706333
139,5917804.8126399955
8127,2662615.3146729986
1507,1349358.6656357378
10194,1452783.0693500012
3057,2975296.0498799984
3125,2183834.703470002
6408,1432331.803400001
2986,1598277.2452045009
12572,1435540.1710299999
3696,1551894.3916440008
7353,1773934.2693999996
12599,2113141.624649999
6927,2440653.755409999
8862,2888553.06186
6561,2428263.208340002
4214,2748630.9615200013
10908,1726810.621869999
1792,2108791.4241200006
12001,2100468.0389333335
2413,1773072.2618100003
2946,1030489.6078883329
2798,1255519.351261572
3449,2132259.9440899994
2009,2509988.190670001
7268,3254967.233679999
10482,1508805.4016300002
363,1260474.4839328567
6465,4005400.399969999
11095,3370674.578380004
2554,1787029.0983999998
10964,1882953.4724099985
5177,3670446.4585800003
927,2460727.1140521695
486,1977125.46659
7751,2614739.0107700005
568,2629832.487973334
7308,919470.8906639995
2258,1168417.5239080011
3035,3540089.799895002
5390,3058366.616319999
2363,2452529.3392000007
139,1673735.1724006664
4874,2433710.0849899976
12418,1761485.3078500004
2365,1411007.0306966666
1483,1427245.9908796658
347,1139292.1204060004
2582,2621869.930469996
10520,2037601.5464399997
1178,1639847.4530100003
2035,1251345.027078499
12861,1656825.0900400006
4012,1509091.3184483328
7072,3070552.6841599997
2895,1010949.3775546672
3699,4132778.4062500014
115,3733371.981880001
9718,1080664.3057919992
2792,3083134.6074899985
1149,1372932.008955667
3063,1753565.7603115991
11215,2708391.0201300024
5974,3382266.682580001
386,1009011.7781
724,1513488.08493
4129,3448641.830279999
1230,2267009.9931300012
333,1978514.3010899986
4760,4894708.878919998
10819,1406165.737047499
7416,2134252.5133600007
475,1851459.140357502
1166,2303714.4534599995
1713,3174655.0993920006
3171,1564553.1470200007
834,1608410.5260666686
9584,1626779.3501416678
6298,1043903.9923019995
2798,852096.8922876661
1284,1207632.2332439998
1211,1592316.935352
4674,3078970.35833
1979,958266.6145232491
9248,2124809.5568900006
2404,2944535.21701
952,2935194.8676400017
8755,1477778.0574318562
5660,1820276.4229766675
4290,3628515.3269199985
1299,2413297.3788599996
12231,1615416.772443667
808,3349474.786150666
2838,1761857.9386199997
10017,4264725.836379998
698,2097676.106874999
2333,2918136.686812499
1265,5069100.47337
9922,5150721.991999995
7795,2935963.5010399995
740,1742959.1201224995
1084,881087.9411168003
3673,1967683.5231300003
7824,2804453.427519999
12760,2765112.1799633326
7843,1458050.6888796675
1169,2524088.5896300008
168,937198.8688179932
2583,4557482.409260002
3096,4214776.66808
11471,1587604.3517970003
2116,1364555.9454334995
7564,1937959.4347549996
8028,1954747.1766200021
2715,1357929.1282640004
2461,4116772.6881483365
3228,1713757.3976649984
6090,892197.702631
1821,3080925.385706666
39,2710852.7105700006
5396,2188807.7776600025
10337,3833266.7511700005
8899,1309594.9479399994
10548,2404843.1890416653
629,2968041.105880001
6264,2293975.050220001
3973,1983853.6221199995
12120,953588.4612533334
8116,2074160.7814700017
7166,1355434.0116683333
1674,1356088.0563059999
2234,4594660.3410899965
2767,2141425.3492700025
7043,934987.1371643335
2403,5622799.607395667
3952,2206537.635584309
3279,1532641.6849843326
10209,3418198.6198700015
3839,2768809.8929499984
1625,1399233.8148659996
2884,3430422.191380001
9882,904649.8415159996
4592,3062357.9509693347
2778,1751174.8327526655
783,5000493.277179996
1071,3893992.6467000004
12321,1951819.0401919317
234,2118170.4301533345
11549,1185348.1408563813
2286,2910912.584650001
1945,1523354.1703900015
8962,2153583.23656
1766,1418526.0910700015
5291,1496067.4851849994
8169,4420021.586049998
2213,904825.8347394994
4743,1614137.0850799999
264,2048434.6499000008
12800,2403939.59468
2986,4239938.306480001
6691,1735126.6650800023
9619,2769519.9469200014
7357,3724997.3525899975
908,1519779.7622044648
11477,3524799.1804399984
658,1576845.9004200008
810,4424197.947836662
8531,3105868.976369999
562,1413761.7444039998
37,1168139.7143575833
2218,1893383.9941199988
2015,759425.3803479167
1595,1544720.4154106667
839,2048380.8804533319
1803,1186935.462276999
686,1176363.2050163336
8215,2373368.8931800015
2158,2885277.7599
5602,1989353.5874400004
1245,1088119.8281660008
3802,955983.7560196668
11839,3350094.059944168
10393,1203069.1165899993
11063,1208528.1136410004
12912,3614367.6475700005
848,1999776.6706503346
2654,1952481.0627250003
2757,1448402.9046000005
12147,2721341.019500001
2854,1329301.5364760014
11005,2502753.5160299987
10674,2380201.532279998
9828,2760476.567859995
2479,3219741.28806
8507,1986438.3200700004
1626,1168018.100305001
295,2676851.1153300013
11120,2069393.4526419037
222,1193841.5696619991
1101,1356934.9112759987
4071,3874888.9992333367
4184,1916174.7021939992
2513,1373696.9618900013
6878,1751584.6467633352
2816,1302462.4548105015
1608,2385334.8015099973
11650,2856807.920309997
2617,995222.4285409995
11020,1603100.901531001
3267,1224894.910720001
6860,2508382.2873599995
10713,1172714.0541969996
2329,1249671.7274474995
9189,1940185.4536999993
13,1257016.5283179998
2634,1355006.6638363332
313,2306528.6151499986
3085,2432931.2167809987
5599,1119386.4260294286
11138,2060745.8077000019
10388,1475530.7380799996
7119,2364703.397420001
9265,2016950.4584499984
1481,1275789.491769
778,4234216.074090002
3383,2980449.354750001
6038,3187950.080349999
9522,3900123.75572
5185,1738776.0416613335
9546,1809457.7772500017
11371,3333917.0622900017
1883,2165465.208095001
10080,4141509.0244000037
2608,4390222.43175
2313,1223786.619592
6351,5973677.684969997
12088,1328470.9640930004
4230,2272377.047408332
727,2189421.1444000006
10333,2944753.377730085
4125,2049959.478960001
814,1217857.3193558329
1259,1540681.8630239991
5905,1134490.5545849993
138,1558230.2138300028
7748,1039272.9863829999
1819,1837770.6437188012
6777,5189734.225258326
6454,2875177.068289999
9851,3163513.6150599997
2634,2179872.1498749997
3432,1256428.3205259515
11716,2926038.055256667
370,1745805.2255083334
7734,1730200.8214268326
2229,2317609.7471775003
3818,4461506.633479998
119,1474729.832256667
3591,2058816.7358100011
175,922963.6611040335
12010,2040161.342270002
3907,1101371.7908429985
10995,1039494.5980529991
1905,4093582.7773228344
1870,775381.3767010005
2686,1597287.9772300003
6625,2064090.074820001
3087,3277559.9519799994
1961,1143787.5857110014
1063,1905898.6453906656
2854,2168157.7179299984
3068,2461670.499159999
5818,945131.868215001
10506,1111776.592476666
1033,2546144.7557440004
3695,3353172.675859997
2517,1428668.8441055235
1407,2171023.585526665
1857,1834127.708258332
3219,1018876.8679670003
693,1316279.1857610005
2116,5331598.299970007
2800,2773286.5055833356
903,1153343.0379160012
11217,2776606.7862800024
980,1530500.8857599997
12674,2190608.7498400006
2573,1731479.488259999
6919,1808701.6883850012
2198,1273083.0507100003
3370,2223920.0678600003
1819,3442379.7505233325
7487,1710385.1307500012
55,3481450.8767800005
1091,2965242.0386000015
837,1532641.6849843326
24,1507210.1240796677
8060,2690960.124666667
3672,3726246.4656
1114,1949253.934126
1265,1394641.0776743344
2566,2087889.0315149992
2154,1698686.0454743311
6572,2997057.519370003
10533,3875812.116623335
535,2813079.0936299996
7878,3057869.2311299993
10054,4297091.767269998
17,2581206.7564400006
6709,3286135.286706
10189,1356824.7870239997
11938,3503777.612299998
3300,970302.7382188579
795,1500681.5121563321
1025,1270512.3499585008
4572,5041837.825039999
9733,2273847.4318599976
11506,2829469.6126499977
9072,1073233.1887689997
3637,1813334.1897500008
12833,3712174.1750600003
6200,2197187.44412
2153,2237141.4057500027
11490,1973166.083810001
777,1516762.2923374984
1834,1281052.9800784674
3175,1935538.1375199994
468,4479662.5651400015
2496,1247870.14711
3852,3094464.4225899996
1958,2627850.701609996
4758,2607668.2352975025
2242,2731441.479929999
6146,3106537.4916499974
1061,1751096.7480754994
1116,934987.1371643335
2297,5315075.66357
12661,1156846.6408939997
13,1479802.5010075718
12339,2261153.890268337
8806,3831578.7282783324
1748,3740295.48935
10974,1158269.0577544838
2034,1881096.9754899994
185,1407471.2491533349
1256,1118164.5103318328
1975,1644231.9765203337
779,1510728.4561400013
8009,2265313.017070004
1186,2796136.4129100014
846,1312063.2835849167
10398,2318971.832313668
2987,2104992.6310721054
3603,1320574.4277753339
2444,1947316.067049999
12926,1878101.5323299991
11316,1483895.8821379996
4637,1527820.1926730007
1265,1757603.0312700018
5707,2329258.5234600003
1767,2298150.2638766672
9986,1172286.5624320009
8239,2357887.300499998
2071,1064538.6805180004
7026,3296395.309776666
3489,1264681.256642667
2276,1737872.316429999
6209,4752791.31742
10146,2373919.0572999986
3736,2391120.478306166
2036,2176214.1287258337
2796,1643606.5529600016
1657,3259576.842099997
7726,5589261.152549994
872,1465623.425879666
3226,1800045.50942
2357,1432380.7609520014
4329,1909513.4129400668
2760,1295292.149426357
2777,1501132.1275120007
12894,2881392.0292200013
7807,4584098.9318499975
1059,1912312.1096199986
241,1123204.6142816662
1980,1491435.580233
12437,2622013.230710001
363,789375.2613101667
10005,1524295.9274979997
2326,1418564.7706365
2267,695576.4975745498
7667,1164775.4248714
5527,2897787.8020899985
8665,4279549.891390004
10566,4052903.6631050017
7520,1311107.4518400002
2051,1617073.7484099995
12936,2088748.9173524994
2560,1203586.5382396674
1014,3326029.0236600023
416,1435851.4877939993
1079,1190336.7212516665
2339,3275001.378569999
1337,1666251.1280229993
12804,4058649.9988624966
656,1205214.4545599998
12470,3039638.1753500025
417,1983183.5442750019
12059,1134577.1867437616
931,1710118.9676293319
6440,2640230.224070002
8022,1980212.6017349998
536,3102445.133570002
2014,3627092.8461800003
3084,1763505.030407001
4996,2302171.796399998
3218,1301198.6396849996
2196,2877567.3315800005
1772,2347408.2236300004
6821,1863015.8589399992
1102,2956466.9137833347
2492,799407.8046547836
5024,2091794.7678400003
46,1718097.926600001
1485,1349154.4135680003
10935,2575430.289109997
1298,3296396.377229999
539,1210502.072397524
571,1036557.5637009997
10835,4100696.897459999
3146,3180502.9541141666
8270,2161660.35618
387,1583216.4575880007
2219,1204878.3057399997
11430,2221749.3322399976
1293,1064196.9687228326
11660,1455855.9992360014
12327,3348312.3916600025
731,1136878.3002534176
1065,2647166.0207100026
2600,1853314.4194099992
2766,1309164.9523459156
4476,3100028.1498399954
5615,4135632.9696199964
2224,1443861.9966735002
252,1217247.2291419993
11331,2516074.8367900024
10615,2604710.6461
3479,1207665.2104005837
1909,1258062.836919998
12268,1652946.5753079997
5972,2453876.2065700004
7998,5174183.00789
1379,2296583.266429998
11167,2473560.8620399963
2444,2524477.9097333318
1294,4283007.537020002
8597,1148251.104149999
1550,3238812.2596499985
3474,4238746.620343336
4856,1093037.9892220008
2195,1408691.2558996668
8593,2000363.2006800016
493,1895245.5825699994
9532,2509786.5343600004
1760,2537979.804345002
2106,1781401.6983266673
2921,969333.2637815003
1089,3113527.004882664
3266,2452601.5745799993
11065,4204328.755409997
2732,1733622.48997
3499,3341756.643710001
3915,2014633.7227516654
8496,3055137.521739999
2841,1349011.9788359986
434,2472901.8071699976
8389,2390078.030599334
7250,3702526.0750999968
6683,3493518.30538
4477,4008447.8640149995
949,3385779.006335001
1575,3109924.328932001
236,1875050.7125999995
575,3298368.3830600004
2552,1847215.6558300015
2780,872856.3871761656
2044,1306658.6116219996
989,987621.187188333
3499,1114967.5503464995
7088,2722610.375490001
691,1427457.77327
2070,1748084.5839819997
8261,1165378.4352570004
2671,2559144.097869999
1253,2582351.305723499
141,4686708.93381666
2448,1098362.0994980019
346,2914877.0239800024
6002,2419546.5501533346
835,1239076.2506394992
3045,1135535.1513085666
3599,2373932.5678263325
762,1855788.1200066677
3653,1357593.9340599999
120,1804836.0200015989
3129,3921632.1710300017
11986,2129274.0854100008
4960,2658282.408970002
8938,2075173.0189399994
4470,1140414.843937666
9819,2583159.4009900005
8632,1494698.2449050006
2813,1157159.8807005007
10061,2564560.1570099983
11530,2768958.2367
1708,2455061.0563599975
3798,1452660.3641898336
6353,2250514.2331100004
3284,2169379.913120002
12795,3103227.6859599994
10132,1195006.8101042975
1742,1556749.0945400002
498,1653718.126453999
278,1430565.4077609635
988,3951623.2171743317
2476,1387939.7279059994
7928,2401708.1258099983
3202,1219061.3549943324
9007,3760237.154975834
3422,1614525.2026250008
873,1073921.5141779997
880,1928384.7178900004
6773,1421375.0275739995
7191,6075564.875260001
1768,1265456.5174352846
12694,2245423.6036908324
6996,2006995.9178399993
1407,1345487.9314805022
222,3329285.745160001
12653,1549780.5156700006
377,5251261.7832978135
3313,1581404.1797303327
2475,1349244.7587903806
3707,947210.9787029987
3260,692242.3757325008
11310,2382835.5664299983
4031,6010323.691999996
2922,1734032.8635426671
430,1748084.5839819997
1034,1622048.4528626672
2710,1075189.919636
8358,2126554.26473162
38,2080517.7298166684
12593,1637150.7900690003
996,1348339.2433400017
7012,4773026.568819998
518,1075023.8947073885
3724,797283.6338000005
2277,1503576.6904280004
11999,2034504.9685700005
10782,2762644.534040001
3285,971050.9733564189
1266,1881118.8930800003
3528,1538221.0932738343
10775,4164510.0589099946
2574,1086709.5882260008
12646,1367449.9487657493
11983,2817579.3771500005
148,2055401.7600200009
1009,2092155.2302724998
526,1233433.9752933322
5414,1727980.5990489998
5,3443785.7571999985
3257,1273866.699010001
11654,2338121.568760001
2612,1007338.7378343332
8285,2464863.5334376674
5431,1546307.0913771659
2208,2875184.6431239997
399,2791156.409079999
6006,4498658.965629998
12791,2010377.0739900013
10807,2950583.2813633345
1475,1439994.5704000003
10870,2370403.520220001
10106,1778734.8076966673
1340,2417105.8340200004
3655,2143427.416200001
6747,2349057.319267499
4806,1261604.2901300003
745,1938580.4106521674
1735,4010333.973760001
6380,4260985.633140003
2554,3022971.7773
4916,1768639.7684499985
2428,2618090.0076899985
3796,1710988.5790130002
1915,2350041.3128739987
6883,771964.5860749999
4822,989810.4231610007
3505,3241153.022720001
4305,1464244.267984
958,4463819.576490008
6313,1917289.603369999
5551,1238471.759228
9471,2788361.735780001
5500,4055592.89615
12356,1356039.5027079994
11751,2085790.2229480012
7379,2003795.8626500024
594,1069122.7944887332
2180,2244493.5512899286
33,2349079.9394100006
7557,1093856.83863075
2443,2314443.187499999
235,864098.3111889996
12826,2696957.093210001
6629,2447792.42533
5882,2859103.911890003
6461,2704659.1405299986
2203,2353049.2898899997
122,1866254.4248006672
3961,2397254.707929997
1135,1478385.989295333
464,1254267.9244370002
4695,2823856.928559999
533,1440773.7958803324
8292,2215952.4566489984
8602,1356000.274596666
124,3224011.417689998
494,3073025.880199335
11753,1139691.3291200004
8702,2556121.93372
1342,2598499.6409999984
3405,2414691.6232099994
5582,1352539.480240001
3979,1332376.1752300002
775,1346675.612516666
9238,3905716.5948350043
11508,1870221.5377600002
27,1789085.866920999
6272,3193770.7169099986
99,1112019.5188850008
5565,3140194.847156667
4936,2914792.67364
3992,2645595.7320399983
9187,3365742.3698299997
6646,953433.7469643338
1096,1537497.4202299982
6230,3804310.855749999
1847,1927984.0242185697
6,1618003.0424100005
1872,2406225.043119523
5019,3162336.698370001
68,2193030.4808600014
1521,1859559.9323466672
3531,1256919.129782499
2200,2106739.43133
942,1987319.5206944009
10519,2729902.944609997
391,2263494.842620002
3727,1013083.4923426674
997,2184286.785559999
9375,3057669.600465834
10481,3268181.8219966674
3874,1008002.6220199993
3638,848222.5887577997
692,1319526.1642999998
12324,3039702.5319876675
1929,2927042.3184199966
1561,2790596.120050831
2002,3272198.596967498
75,1139136.2379959994
8928,2343668.6560750008
11624,1404617.6161086662
9384,1675817.4768369999
8849,1174478.66981
8217,1616397.286488834
9553,3011530.9722399996
2882,1553933.9641028312
4537,1542899.1126899994
2968,1498174.7092499991
1660,1574124.9632194163
65,1452462.5301903319
2586,2504008.911065
3622,2190604.10183
10411,1052940.4563786658
12568,1088132.6878869995
3969,1023017.5597680002
3747,2047548.9626000004
1133,1970260.2842505006
8747,2632661.352000002
5904,3047927.2624999993
12759,713676.7233289995
10790,4267836.836990003
10242,4940743.821230002
10740,1863858.3528399998
2283,1719186.532559999
2244,1192131.6054723333
794,891100.8596489993
1998,1448905.418900548
2819,2403227.2423639996
1794,1721216.9502700006
1302,1393758.3983320012
10895,4797812.362689996
786,1443684.7321364982
938,2009647.2968099976
2965,1265342.3042769989
490,2733346.98806
2293,1612295.3569071435
9386,1918180.1494200008
11595,2505701.18648
9751,2784888.3327699993
1756,1906277.4616164991
2380,2586130.549715
11806,4885124.874079999
2593,1156960.0020430011
4943,1213111.0643349998
431,2223891.7822799985
3126,1664390.5721673334
2270,1659329.086139999
1335,1403028.470672121
6336,1623752.5847099996
1075,2556961.8455083356
4302,2125041.929320001
9520,1798964.8276799999
1527,1124308.5264830007
604,1456607.411479999
6247,2998979.42425
1343,2828631.2880113353
172,1517951.6691299987
5903,2438679.1810300006
2717,1230607.3483285012
5854,934845.2785169998
3771,4593626.954869995
1945,4020875.912234999
2136,1073790.1842487736
2468,3037759.1081299987
10508,2919216.119558832
8735,2683180.997250002
4748,4452850.716900003
127,838878.5073193338
1076,1411466.6546300007
473,967028.0959102965
157,2205926.07956
1656,1218920.197591
1922,1676498.1730471435
3132,2490164.4626500006
6342,3051838.92259
1286,2243017.677673667
2663,2869337.935830003
12940,1427000.7135926664
5619,1225364.4845009986
4530,1878314.6874500024
5076,1904903.979670002
8,2076548.2806700002
849,2751812.512485
1137,1771343.6330400016
1403,1176238.0981819998
5345,2457748.606695
491,2032560.6172733342
3239,1896065.755272499
9804,2726511.7508700006
11878,2742395.305040002
7481,1947015.6635299998
1304,872237.3732689995
1982,3355201.0855000024
10559,5463006.754319997
6293,2488004.0627099983
2565,2115472.116710001
612,2048816.0593936648
11909,1896511.5255800004
12050,3793471.2617000006
1841,3098651.979604998
11522,1835310.3469000002
1298,1501517.9170500007
10222,4568596.453959998
3097,2642040.8163200007
5137,1616932.7732966673
2369,5667812.944480002
684,1701404.8172099995
6580,1392854.5912386673
1246,2610348.855120002
9843,3201308.011159999
3141,2905237.554309998
8004,1964586.1298440017
5308,2706957.851169998
290,1049783.8061659997
3220,1442846.3124700007
6078,2935974.564579999
7220,2809963.9663000014
7266,2742478.256040003
5806,2345215.1888699993
3149,1820171.7586973312
1555,1771544.406990214
1406,1576852.3011850002
749,1076933.9231714997
7430,2361804.471510002
11340,6113374.873929995
4056,979871.1974275768
2478,1759000.7918269997
204,1103607.5952000483
7864,2154199.134929997
3777,1863354.5459933332
1927,1543758.6508026666
1392,1467354.2911919996
720,1849751.2470000004
3989,1108456.2906559997
2479,2547491.086314167
4017,1684410.2925999998
2110,1184337.5333500018
5821,3491189.381315001
3602,1082413.3003589998
145,1694107.1818700004
56,2634052.798431998
11495,1712236.59891
2879,1738113.2295566672
10218,1681731.4134099993
1344,1145681.187972333
2908,1142604.714509333
5009,2182310.5037900023
9204,1220726.0085499992
1078,2266639.618491249
5334,3076389.484457497
1518,1336989.3102900009
9801,2442459.07532
1203,4389479.330479997
1500,1501082.644718332
6028,3174623.203709998
2882,1856772.2856483331
8244,2982286.9124100003
10256,2448759.6956699993
2322,1067404.8078393335
10825,2884709.0404900014
72,1225411.913086738
12640,1669504.6895150002
1762,3023051.459339999
9488,2065419.9178400005
2928,2781975.325375002
11913,3774416.8353599985
1711,4870274.088550002
3598,3929063.24429
2571,1162765.8720116671
5519,1355900.4597840002
1820,4440358.577349993
1264,1574396.0809449998
825,1715924.4173413995
2506,3268181.8219966674
6505,2829541.465329999
4210,1310631.7599679995
1702,1151936.831755999
1247,1206942.6870554
10552,1873484.5968599997
2311,2955404.2882199977
9288,1213926.5964440007
2980,2226702.7043900006
2250,1339163.146056666
8069,3246152.3818500005
697,952132.4361690002
8622,3515507.51041
350,2377460.5145342825
2373,3441005.1728019984
8841,1608788.2172399992
4614,1416970.4392000001
660,3348046.2132800017
2557,2438304.137950001
3649,2529476.533170001
12921,1413995.7410189991
7799,3360624.2673399975
3103,1335531.429766001
9268,1920914.2894100004
2912,2224159.8969710004
7173,1348293.723839998
3953,1506301.2939866686
1750,1311491.956595001
3538,3696837.772586668
897,1517774.0961362366
388,1072641.5162019983
9775,4134151.8258399987
938,991264.0577990006
3556,2694394.9198100013
398,1500083.349284665
2659,2653133.8694716715
638,1898081.2918452374
6954,1270555.6311499986
4215,1944938.3582099993
1223,2083996.0201799986
2808,1446307.3660830008
3602,2642012.15818
7323,2526533.112490002
6593,3256726.3295700043
3500,4275361.211880006
2339,1546307.0913771659
1158,1384868.9991947496
11684,2296526.288336665
388,3139831.338169998
12658,3369392.6920499993
1014,4787402.7428199975
2539,1347686.3849803323
12569,2950379.7892900016
12259,1184361.8719369995
8284,2542539.8018875006
2330,1491632.8398340007
10672,1535582.3846083344
2828,1215905.3844100016
1990,1141326.826960333
8520,1222768.8915010008
18,1021599.6614663331
1660,2135610.12429
177,1012536.4543989989
665,1448603.0006560003
3172,2598055.34057
8599,1257509.4312116662
2651,1847215.6558300015
2690,1171366.1426923324
4090,2817826.9878499974
1781,1626509.6500790333
11271,3019380.73153
11802,2143080.0224883347
10695,993680.2045942344
11241,2636968.3009500033
3483,1575954.2855439996
572,1919942.330227167
3939,3146335.3978633345
7146,1478253.586252999
2739,4899081.25222
9232,5587723.329917004
4729,1326837.3487719994
966,1448924.445472333
7115,2181239.8183959993
1688,3892710.4307
3098,1754914.0315600024
7347,4838540.808239997
9549,3203455.768650002
6612,1980249.5898319976
1252,5168283.498900002
3821,2318831.6586999996
6657,1727951.737713333
12812,4962168.98352
2135,2668970.8921277393
1759,2588970.4492700007
545,2791070.821399999
8863,2734533.1849299995
6365,2016049.2482936669
3711,1620787.1903500005
7541,2002740.7023500009
5720,2270237.122710001
1446,3349474.786150666
3791,2022918.1570550008
3893,2697019.070960002
3775,1836971.4863469992
1273,4319199.483752166
7025,2670190.7412400004
7313,2245836.501380001
382,1906524.6348300003
8639,2253560.9450624986
9831,2429156.221270001
1007,1911530.2107119989
6037,1791235.1095800004
12605,2141208.911590002
619,1456094.0117799998
1627,1995725.2504066664
2530,2737567.7386249965
1444,2367473.79422
83,1966141.6100149995
8915,3092819.95663
3008,1730401.2804425007
2610,1249299.931652933
457,1960423.2085866672
11978,1546901.676390001
12365,2258147.875039999
3883,862318.8691820006
